fiware_servicepath,device_status,battery_voltage,entity_type,time_index,co2,temperature,humidity,entity_id,presence,fecha_hora
/rabanales,0.0,3.19,airsense,1620122404000,528.0,18.8,62.69,atd-airsense002,0.0,2021-05-04 10:00:04
/rabanales,0.0,3.21,airsense,1620135904000,427.0,22.24,45.19,atd-airsense002,0.0,2021-05-04 13:45:04
/rabanales,0.0,3.08,airsense,1620136633000,977.0,27.82,77.91,atd-airsense001,0.0,2021-05-04 13:57:13
/rabanales,0.0,3.33,airsense,1620138240000,521.0,20.36,50.88,atd-airsense006,0.0,2021-05-04 14:24:00
/rabanales,0.0,3.25,airsense,1620140189000,495.0,23.99,45.44,atd-airsense007,0.0,2021-05-04 14:56:29
/rabanales,0.0,3.09,airsense,1620140232000,868.0,28.07,76.78,atd-airsense001,0.0,2021-05-04 14:57:12
/rabanales,0.0,3.2,airsense,1620139471000,461.0,21.06,56.64,atd-airsense009,0.0,2021-05-04 14:44:31
/rabanales,0.0,3.2,airsense,1620140371000,463.0,20.96,56.09,atd-airsense009,0.0,2021-05-04 14:59:31
/rabanales,0.0,3.08,airsense,1620141132000,880.0,28.16,76.2,atd-airsense001,0.0,2021-05-04 15:12:12
/rabanales,0.0,3.2,airsense,1620141271000,470.0,21.13,55.45,atd-airsense009,0.0,2021-05-04 15:14:31
/rabanales,0.0,3.08,airsense,1620154632000,1362.0,26.57,74.81,atd-airsense001,0.0,2021-05-04 18:57:12
/rabanales,0.0,3.05,airsense,1620159132000,1208.0,25.81,76.78,atd-airsense001,0.0,2021-05-04 20:12:12
/rabanales,0.0,3.33,airsense,1620153540000,498.0,21.91,46.35,atd-airsense006,0.0,2021-05-04 18:39:00
/rabanales,0.0,3.25,airsense,1620156389000,502.0,24.16,46.16,atd-airsense007,0.0,2021-05-04 19:26:29
/rabanales,0.0,3.21,airsense,1620159303000,464.0,21.41,52.82,atd-airsense002,0.0,2021-05-04 20:15:03
/rabanales,0.0,3.21,airsense,1620154803000,463.0,21.96,47.51,atd-airsense002,0.0,2021-05-04 19:00:03
/rabanales,0.0,3.2,airsense,1620157471000,505.0,21.92,51.54,atd-airsense009,0.0,2021-05-04 19:44:31
/rabanales,0.0,3.22,airsense,1620153903000,473.0,22.17,47.02,atd-airsense002,0.0,2021-05-04 18:45:03
/rabanales,0.0,3.2,airsense,1620159271000,554.0,21.54,55.37,atd-airsense009,0.0,2021-05-04 20:14:31
/rabanales,0.0,3.18,airsense,1620171871000,485.0,19.36,54.14,atd-airsense009,0.0,2021-05-04 23:44:31
/rabanales,0.0,3.24,airsense,1620177089000,549.0,22.56,52.37,atd-airsense007,0.0,2021-05-05 01:11:29
/rabanales,0.0,3.24,airsense,1620179788000,578.0,22.36,53.43,atd-airsense007,0.0,2021-05-05 01:56:28
/rabanales,0.0,3.18,airsense,1620172771000,484.0,19.18,56.24,atd-airsense009,0.0,2021-05-04 23:59:31
/rabanales,0.0,3.3,airsense,1620175139000,468.0,19.05,75.11,atd-airsense006,0.0,2021-05-05 00:38:59
/rabanales,0.0,3.18,airsense,1620175471000,483.0,18.93,58.88,atd-airsense009,0.0,2021-05-05 00:44:31
/rabanales,0.0,3.23,airsense,1620178888000,570.0,22.36,53.08,atd-airsense007,0.0,2021-05-05 01:41:28
/rabanales,0.0,3.23,airsense,1620180688000,562.0,22.37,53.7,atd-airsense007,0.0,2021-05-05 02:11:28
/rabanales,0.0,3.2,airsense,1620176403000,461.0,19.17,57.32,atd-airsense002,0.0,2021-05-05 01:00:03
/rabanales,0.0,3.23,airsense,1620211288000,452.0,22.59,53.39,atd-airsense007,0.0,2021-05-05 10:41:28
/rabanales,0.0,3.42,airsense,1620212561000,472.0,23.31,55.07,atd-airsense004,0.0,2021-05-05 11:02:41
/rabanales,0.0,3.24,airsense,1620213088000,478.0,22.82,52.27,atd-airsense007,0.0,2021-05-05 11:11:28
/rabanales,0.0,3.21,airsense,1620215102000,488.0,22.23,49.75,atd-airsense002,0.0,2021-05-05 11:45:02
/rabanales,0.0,3.24,airsense,1620215788000,534.0,23.92,51.52,atd-airsense007,0.0,2021-05-05 11:56:28
/rabanales,0.0,3.23,airsense,1620210388000,457.0,22.47,54.8,atd-airsense007,0.0,2021-05-05 10:26:28
/rabanales,0.0,3.2,airsense,1620213270000,502.0,21.71,58.21,atd-airsense009,0.0,2021-05-05 11:14:30
/rabanales,0.0,3.2,airsense,1620214170000,496.0,21.81,56.69,atd-airsense009,0.0,2021-05-05 11:29:30
/rabanales,0.0,3.2,airsense,1620211502000,464.0,21.15,58.5,atd-airsense002,0.0,2021-05-05 10:45:02
/rabanales,0.0,3.32,airsense,1620216539000,484.0,21.34,59.34,atd-airsense006,0.0,2021-05-05 12:08:59
/rabanales,0.0,3.24,airsense,1620216688000,537.0,24.19,50.78,atd-airsense007,0.0,2021-05-05 12:11:28
/rabanales,0.0,3.21,airsense,1620217770000,532.0,22.01,54.94,atd-airsense009,0.0,2021-05-05 12:29:30
/rabanales,0.0,3.22,airsense,1620220501000,458.0,22.87,43.16,atd-airsense002,0.0,2021-05-05 13:15:01
/rabanales,0.0,3.44,airsense,1620221561000,445.0,28.35,39.42,atd-airsense004,0.0,2021-05-05 13:32:41
/rabanales,0.0,3.35,airsense,1620221781000,454.0,21.81,47.94,atd-airsense003,0.0,2021-05-05 13:36:21
/rabanales,0.0,3.25,airsense,1620221188000,532.0,25.68,43.4,atd-airsense007,0.0,2021-05-05 13:26:28
/rabanales,0.0,3.22,airsense,1620222301000,428.0,23.5,40.33,atd-airsense002,0.0,2021-05-05 13:45:01
/rabanales,0.0,3.2,airsense,1620218670000,478.0,21.92,53.42,atd-airsense009,0.0,2021-05-05 12:44:30
/rabanales,0.0,3.22,airsense,1620223201000,459.0,23.62,40.48,atd-airsense002,0.0,2021-05-05 14:00:01
/rabanales,0.0,3.35,airsense,1620224481000,447.0,22.02,47.26,atd-airsense003,0.0,2021-05-05 14:21:21
/rabanales,0.0,3.21,airsense,1620225870000,464.0,21.78,54.34,atd-airsense009,0.0,2021-05-05 14:44:30
/rabanales,0.0,3.32,airsense,1620227338000,471.0,20.74,54.21,atd-airsense006,0.0,2021-05-05 15:08:58
/rabanales,0.0,3.25,airsense,1620222988000,530.0,25.95,43.56,atd-airsense007,0.0,2021-05-05 13:56:28
/rabanales,0.0,3.35,airsense,1620225380000,447.0,22.35,45.51,atd-airsense003,0.0,2021-05-05 14:36:20
/rabanales,0.0,3.25,airsense,1620225688000,513.0,26.2,42.51,atd-airsense007,0.0,2021-05-05 14:41:28
/rabanales,0.0,3.47,airsense,1620227861000,420.0,28.41,33.43,atd-airsense004,0.0,2021-05-05 15:17:41
/rabanales,0.0,3.47,airsense,1620226961000,431.0,29.47,32.37,atd-airsense004,0.0,2021-05-05 15:02:41
/rabanales,0.0,3.46,airsense,1620229661000,418.0,27.37,36.21,atd-airsense004,0.0,2021-05-05 15:47:41
/rabanales,0.0,3.33,airsense,1620236338000,436.0,22.91,41.98,atd-airsense006,0.0,2021-05-05 17:38:58
/rabanales,0.0,3.2,airsense,1620231270000,532.0,22.62,48.76,atd-airsense009,0.0,2021-05-05 16:14:30
/rabanales,0.0,3.46,airsense,1620232361000,444.0,26.89,37.4,atd-airsense004,0.0,2021-05-05 16:32:41
/rabanales,0.0,3.45,airsense,1620236861000,447.0,25.91,38.95,atd-airsense004,0.0,2021-05-05 17:47:41
/rabanales,0.0,3.23,airsense,1620237601000,435.0,23.6,39.78,atd-airsense002,0.0,2021-05-05 18:00:01
/rabanales,0.0,3.33,airsense,1620239938000,450.0,22.93,41.29,atd-airsense006,0.0,2021-05-05 18:38:58
/rabanales,0.0,3.25,airsense,1620240088000,469.0,25.54,42.05,atd-airsense007,0.0,2021-05-05 18:41:28
/rabanales,0.0,3.21,airsense,1620235770000,503.0,23.0,45.35,atd-airsense009,0.0,2021-05-05 17:29:30
/rabanales,0.0,3.44,airsense,1620244060000,475.0,23.98,48.02,atd-airsense004,0.0,2021-05-05 19:47:40
/rabanales,0.0,3.33,airsense,1620245338000,528.0,21.98,50.17,atd-airsense006,0.0,2021-05-05 20:08:58
/rabanales,0.0,3.44,airsense,1620245860000,476.0,23.31,52.33,atd-airsense004,0.0,2021-05-05 20:17:40
/rabanales,0.0,3.44,airsense,1620246760000,479.0,23.01,54.09,atd-airsense004,0.0,2021-05-05 20:32:40
/rabanales,0.0,3.21,airsense,1620242070000,540.0,22.33,47.78,atd-airsense009,0.0,2021-05-05 19:14:30
/rabanales,0.0,3.37,airsense,1620243380000,460.0,22.28,47.91,atd-airsense003,0.0,2021-05-05 19:36:20
/rabanales,0.0,3.21,airsense,1620243870000,553.0,22.36,47.61,atd-airsense009,0.0,2021-05-05 19:44:30
/rabanales,0.0,3.33,airsense,1620244438000,520.0,22.03,46.64,atd-airsense006,0.0,2021-05-05 19:53:58
/rabanales,0.0,3.32,airsense,1620247138000,506.0,21.58,52.2,atd-airsense006,0.0,2021-05-05 20:38:58
/rabanales,0.0,3.43,airsense,1620247660000,501.0,22.83,55.11,atd-airsense004,0.0,2021-05-05 20:47:40
/rabanales,0.0,3.22,airsense,1620248401000,576.0,21.44,58.27,atd-airsense002,0.0,2021-05-05 21:00:01
/rabanales,0.0,3.25,airsense,1620249088000,484.0,26.51,39.57,atd-airsense007,0.0,2021-05-05 21:11:28
/rabanales,0.0,3.21,airsense,1620252001000,558.0,21.14,59.34,atd-airsense002,0.0,2021-05-05 22:00:01
/rabanales,0.0,3.25,airsense,1620248188000,500.0,26.91,38.71,atd-airsense007,0.0,2021-05-05 20:56:28
/rabanales,0.0,3.43,airsense,1620248560000,493.0,22.43,56.21,atd-airsense004,0.0,2021-05-05 21:02:40
/rabanales,0.0,3.2,airsense,1620251069000,519.0,20.83,59.68,atd-airsense009,0.0,2021-05-05 21:44:29
/rabanales,0.0,3.32,airsense,1620251638000,510.0,21.22,57.0,atd-airsense006,0.0,2021-05-05 21:53:58
/rabanales,0.0,3.2,airsense,1620251969000,510.0,20.74,60.54,atd-airsense009,0.0,2021-05-05 21:59:29
/rabanales,0.0,3.36,airsense,1620261380000,478.0,20.62,54.19,atd-airsense003,0.0,2021-05-06 00:36:20
/rabanales,0.0,3.41,airsense,1620262060000,492.0,19.77,59.48,atd-airsense004,0.0,2021-05-06 00:47:40
/rabanales,0.0,3.31,airsense,1620264238000,474.0,20.23,56.92,atd-airsense006,0.0,2021-05-06 01:23:58
/rabanales,0.0,3.41,airsense,1620259360000,498.0,20.23,60.11,atd-airsense004,0.0,2021-05-06 00:02:40
/rabanales,0.0,3.2,airsense,1620260969000,501.0,19.72,59.04,atd-airsense009,0.0,2021-05-06 00:29:29
/rabanales,0.0,3.31,airsense,1620263338000,484.0,20.29,57.01,atd-airsense006,0.0,2021-05-06 01:08:58
/rabanales,0.0,3.24,airsense,1620264387000,550.0,23.18,50.31,atd-airsense007,0.0,2021-05-06 01:26:27
/rabanales,0.0,3.24,airsense,1620266187000,560.0,22.91,50.43,atd-airsense007,0.0,2021-05-06 01:56:27
/rabanales,0.0,3.41,airsense,1620260260000,489.0,20.1,59.87,atd-airsense004,0.0,2021-05-06 00:17:40
/rabanales,0.0,3.38,airsense,1620276460000,523.0,16.58,67.95,atd-airsense004,0.0,2021-05-06 04:47:40
/rabanales,0.0,3.23,airsense,1620274287000,567.0,22.47,52.02,atd-airsense007,0.0,2021-05-06 04:11:27
/rabanales,0.0,3.34,airsense,1620277580000,511.0,17.98,62.0,atd-airsense003,0.0,2021-05-06 05:06:20
/rabanales,0.0,3.2,airsense,1620275369000,522.0,18.01,65.05,atd-airsense009,0.0,2021-05-06 04:29:29
/rabanales,0.0,3.38,airsense,1620275560000,503.0,16.68,67.62,atd-airsense004,0.0,2021-05-06 04:32:40
/rabanales,0.0,3.31,airsense,1620275037000,520.0,19.31,60.66,atd-airsense006,0.0,2021-05-06 04:23:57
/rabanales,0.0,3.2,airsense,1620278100000,512.0,17.15,65.13,atd-airsense002,0.0,2021-05-06 05:15:00
/rabanales,0.0,3.2,airsense,1620278969000,556.0,17.65,64.52,atd-airsense009,0.0,2021-05-06 05:29:29
/rabanales,0.0,3.38,airsense,1620278260000,499.0,16.0,68.59,atd-airsense004,0.0,2021-05-06 05:17:40
/rabanales,0.0,3.43,airsense,1620297160000,466.0,24.86,51.45,atd-airsense004,0.0,2021-05-06 10:32:40
/rabanales,0.0,3.43,airsense,1620298060000,472.0,25.28,49.11,atd-airsense004,0.0,2021-05-06 10:47:40
/rabanales,0.0,3.25,airsense,1620298587000,488.0,25.32,44.44,atd-airsense007,0.0,2021-05-06 10:56:27
/rabanales,0.0,3.22,airsense,1620298769000,507.0,23.21,52.78,atd-airsense009,0.0,2021-05-06 10:59:29
/rabanales,0.0,3.32,airsense,1620300237000,486.0,22.64,47.49,atd-airsense006,0.0,2021-05-06 11:23:57
/rabanales,0.0,3.22,airsense,1620296969000,527.0,22.26,54.72,atd-airsense009,0.0,2021-05-06 10:29:29
/rabanales,0.0,3.19,airsense,1620296999000,469.0,21.62,54.7,atd-airsense002,0.0,2021-05-06 10:29:59
/rabanales,0.0,3.39,airsense,1620298336000,465.0,30.13,42.48,atd-airsense005,0.0,2021-05-06 10:52:16
/rabanales,0.0,3.35,airsense,1620296480000,520.0,20.56,60.56,atd-airsense003,0.0,2021-05-06 10:21:20
/rabanales,0.0,3.28,airsense,1620302977000,1045.0,29.89,39.93,atd-airsense008,0.0,2021-05-06 12:09:37
/rabanales,0.0,3.25,airsense,1620300387000,449.0,25.88,43.14,atd-airsense007,0.0,2021-05-06 11:26:27
/rabanales,0.0,3.25,airsense,1620302187000,485.0,26.44,41.13,atd-airsense007,0.0,2021-05-06 11:56:27
/rabanales,0.0,3.33,airsense,1620303837000,515.0,22.43,54.05,atd-airsense006,0.0,2021-05-06 12:23:57
/rabanales,0.0,3.25,airsense,1620303987000,495.0,26.83,39.93,atd-airsense007,0.0,2021-05-06 12:26:27
/rabanales,0.0,3.33,airsense,1620304737000,504.0,22.52,53.55,atd-airsense006,0.0,2021-05-06 12:38:57
/rabanales,0.0,3.2,airsense,1620300599000,449.0,23.31,47.58,atd-airsense002,0.0,2021-05-06 11:29:59
/rabanales,0.0,3.33,airsense,1620301137000,466.0,22.57,52.93,atd-airsense006,0.0,2021-05-06 11:38:57
/rabanales,0.0,3.25,airsense,1620304887000,454.0,26.93,34.9,atd-airsense007,0.0,2021-05-06 12:41:27
/rabanales,0.0,3.33,airsense,1620310137000,479.0,22.32,45.95,atd-airsense006,0.0,2021-05-06 14:08:57
/rabanales,0.0,3.26,airsense,1620312087000,458.0,27.63,31.83,atd-airsense007,0.0,2021-05-06 14:41:27
/rabanales,0.0,3.21,airsense,1620312299000,436.0,23.35,39.42,atd-airsense002,0.0,2021-05-06 14:44:59
/rabanales,0.0,3.33,airsense,1620314637000,455.0,22.24,41.75,atd-airsense006,0.0,2021-05-06 15:23:57
/rabanales,0.0,3.25,airsense,1620316587000,499.0,26.86,35.29,atd-airsense007,0.0,2021-05-06 15:56:27
/rabanales,0.0,3.33,airsense,1620313737000,470.0,22.27,44.91,atd-airsense006,0.0,2021-05-06 15:08:57
/rabanales,0.0,3.24,airsense,1620314968000,451.0,23.5,40.39,atd-airsense009,0.0,2021-05-06 15:29:28
/rabanales,0.0,3.33,airsense,1620311937000,470.0,22.16,43.7,atd-airsense006,0.0,2021-05-06 14:38:57
/rabanales,0.0,3.47,airsense,1620314259000,438.0,30.25,29.1,atd-airsense004,0.0,2021-05-06 15:17:39
/rabanales,0.0,3.25,airsense,1620323968000,485.0,25.08,36.99,atd-airsense009,0.0,2021-05-06 17:59:28
/rabanales,0.0,3.23,airsense,1620323999000,438.0,25.02,34.94,atd-airsense002,0.0,2021-05-06 17:59:59
/rabanales,0.0,3.25,airsense,1620324686000,455.0,26.24,34.87,atd-airsense007,0.0,2021-05-06 18:11:26
/rabanales,0.0,3.45,airsense,1620325059000,456.0,27.34,34.92,atd-airsense004,0.0,2021-05-06 18:17:39
/rabanales,0.0,3.25,airsense,1620325768000,467.0,24.66,39.19,atd-airsense009,0.0,2021-05-06 18:29:28
/rabanales,0.0,3.22,airsense,1620325799000,421.0,24.55,36.75,atd-airsense002,0.0,2021-05-06 18:29:59
/rabanales,0.0,3.33,airsense,1620326336000,464.0,24.22,38.66,atd-airsense006,0.0,2021-05-06 18:38:56
/rabanales,0.0,3.25,airsense,1620326486000,462.0,26.18,36.46,atd-airsense007,0.0,2021-05-06 18:41:26
/rabanales,0.0,3.25,airsense,1620326668000,521.0,24.63,40.32,atd-airsense009,0.0,2021-05-06 18:44:28
/rabanales,0.0,3.25,airsense,1620335486000,512.0,25.24,41.53,atd-airsense007,0.0,2021-05-06 21:11:26
/rabanales,0.0,3.44,airsense,1620332259000,485.0,25.17,47.08,atd-airsense004,0.0,2021-05-06 20:17:39
/rabanales,0.0,3.33,airsense,1620332636000,488.0,23.17,46.52,atd-airsense006,0.0,2021-05-06 20:23:56
/rabanales,0.0,3.25,airsense,1620332786000,539.0,25.81,40.52,atd-airsense007,0.0,2021-05-06 20:26:26
/rabanales,0.0,3.44,airsense,1620334959000,471.0,24.19,49.41,atd-airsense004,0.0,2021-05-06 21:02:39
/rabanales,0.0,3.25,airsense,1620333686000,552.0,25.67,41.1,atd-airsense007,0.0,2021-05-06 20:41:26
/rabanales,0.0,3.24,airsense,1620333868000,503.0,22.49,54.84,atd-airsense009,0.0,2021-05-06 20:44:28
/rabanales,0.0,3.24,airsense,1620334768000,496.0,22.4,56.23,atd-airsense009,0.0,2021-05-06 20:59:28
/rabanales,0.0,3.35,airsense,1620335376000,513.0,29.44,29.91,atd-airsense008,0.0,2021-05-06 21:09:36
/rabanales,0.0,3.21,airsense,1620340198000,489.0,21.65,53.69,atd-airsense002,0.0,2021-05-06 22:29:58
/rabanales,0.0,3.23,airsense,1620341068000,464.0,21.51,54.72,atd-airsense009,0.0,2021-05-06 22:44:28
/rabanales,0.0,3.32,airsense,1620341636000,467.0,21.82,57.51,atd-airsense006,0.0,2021-05-06 22:53:56
/rabanales,0.0,3.23,airsense,1620342868000,469.0,21.17,53.58,atd-airsense009,0.0,2021-05-06 23:14:28
/rabanales,0.0,3.2,airsense,1620342898000,463.0,21.22,51.45,atd-airsense002,0.0,2021-05-06 23:14:58
/rabanales,0.0,3.2,airsense,1620343798000,462.0,21.12,51.55,atd-airsense002,0.0,2021-05-06 23:29:58
/rabanales,0.0,3.25,airsense,1620344486000,547.0,24.51,45.45,atd-airsense007,0.0,2021-05-06 23:41:26
/rabanales,0.0,3.42,airsense,1620344859000,469.0,21.68,52.32,atd-airsense004,0.0,2021-05-06 23:47:39
/rabanales,0.0,3.42,airsense,1620343959000,441.0,21.89,52.42,atd-airsense004,0.0,2021-05-06 23:32:39
/rabanales,0.0,3.33,airsense,1620351576000,488.0,23.76,29.84,atd-airsense008,0.0,2021-05-07 01:39:36
/rabanales,0.0,3.24,airsense,1620351686000,563.0,23.98,47.18,atd-airsense007,0.0,2021-05-07 01:41:26
/rabanales,0.0,3.22,airsense,1620351868000,484.0,20.06,55.75,atd-airsense009,0.0,2021-05-07 01:44:28
/rabanales,0.0,3.32,airsense,1620352436000,469.0,20.93,54.39,atd-airsense006,0.0,2021-05-07 01:53:56
/rabanales,0.0,3.32,airsense,1620352476000,469.0,23.57,30.03,atd-airsense008,0.0,2021-05-07 01:54:36
/rabanales,0.0,3.24,airsense,1620352586000,584.0,23.99,47.22,atd-airsense007,0.0,2021-05-07 01:56:26
/rabanales,0.0,3.41,airsense,1620352959000,483.0,19.76,57.65,atd-airsense004,0.0,2021-05-07 02:02:39
/rabanales,0.0,3.22,airsense,1620353668000,485.0,19.79,56.27,atd-airsense009,0.0,2021-05-07 02:14:28
/rabanales,0.0,3.2,airsense,1620352798000,492.0,19.71,54.43,atd-airsense002,0.0,2021-05-07 01:59:58
/rabanales,0.0,3.21,airsense,1620361768000,507.0,18.47,59.03,atd-airsense009,0.0,2021-05-07 04:29:28
/rabanales,0.0,3.31,airsense,1620362336000,493.0,19.59,56.37,atd-airsense006,0.0,2021-05-07 04:38:56
/rabanales,0.0,3.24,airsense,1620362486000,642.0,23.42,48.55,atd-airsense007,0.0,2021-05-07 04:41:26
/rabanales,0.0,3.19,airsense,1620362698000,496.0,17.56,60.75,atd-airsense002,0.0,2021-05-07 04:44:58
/rabanales,0.0,3.21,airsense,1620363568000,494.0,18.06,59.22,atd-airsense009,0.0,2021-05-07 04:59:28
/rabanales,0.0,3.31,airsense,1620359636000,497.0,20.06,55.6,atd-airsense006,0.0,2021-05-07 03:53:56
/rabanales,0.0,3.33,airsense,1620359676000,500.0,21.54,30.47,atd-airsense008,0.0,2021-05-07 03:54:36
/rabanales,0.0,3.19,airsense,1620359098000,490.0,18.21,59.09,atd-airsense002,0.0,2021-05-07 03:44:58
/rabanales,0.0,3.19,airsense,1620360898000,500.0,17.83,59.9,atd-airsense002,0.0,2021-05-07 04:14:58
/rabanales,0.0,3.23,airsense,1620374186000,486.0,22.89,45.05,atd-airsense007,0.0,2021-05-07 07:56:26
/rabanales,0.0,3.31,airsense,1620375835000,465.0,19.71,57.65,atd-airsense006,0.0,2021-05-07 08:23:55
/rabanales,0.0,3.21,airsense,1620376167000,491.0,19.08,58.79,atd-airsense009,0.0,2021-05-07 08:29:27
/rabanales,0.0,3.31,airsense,1620376735000,483.0,19.86,57.35,atd-airsense006,0.0,2021-05-07 08:38:55
/rabanales,0.0,3.19,airsense,1620377997000,495.0,19.27,64.46,atd-airsense002,0.0,2021-05-07 08:59:57
/rabanales,0.0,3.4,airsense,1620377258000,466.0,21.01,50.77,atd-airsense004,0.0,2021-05-07 08:47:38
/rabanales,0.0,3.22,airsense,1620377967000,543.0,20.28,54.87,atd-airsense009,0.0,2021-05-07 08:59:27
/rabanales,0.0,3.24,airsense,1620378686000,502.0,24.22,43.2,atd-airsense007,0.0,2021-05-07 09:11:26
/rabanales,0.0,3.2,airsense,1620378897000,483.0,19.55,62.03,atd-airsense002,0.0,2021-05-07 09:14:57
/rabanales,0.0,3.22,airsense,1620390597000,455.0,21.97,47.83,atd-airsense002,0.0,2021-05-07 12:29:57
/rabanales,0.0,3.33,airsense,1620391135000,468.0,22.37,45.49,atd-airsense006,0.0,2021-05-07 12:38:55
/rabanales,0.0,3.33,airsense,1620392035000,495.0,22.08,44.38,atd-airsense006,0.0,2021-05-07 12:53:55
/rabanales,0.0,3.25,airsense,1620392185000,545.0,26.73,33.56,atd-airsense007,0.0,2021-05-07 12:56:25
/rabanales,0.0,3.25,airsense,1620388767000,490.0,24.34,38.0,atd-airsense009,0.0,2021-05-07 11:59:27
/rabanales,0.0,3.46,airsense,1620389858000,452.0,29.1,47.11,atd-airsense004,0.0,2021-05-07 12:17:38
/rabanales,0.0,3.4,airsense,1620390978000,444.0,22.69,42.07,atd-airsense003,0.0,2021-05-07 12:36:18
/rabanales,0.0,3.46,airsense,1620393458000,430.0,29.97,35.08,atd-airsense004,0.0,2021-05-07 13:17:38
/rabanales,0.0,3.33,airsense,1620389335000,461.0,23.2,39.6,atd-airsense006,0.0,2021-05-07 12:08:55
/rabanales,0.0,3.25,airsense,1620397585000,555.0,27.04,31.38,atd-airsense007,0.0,2021-05-07 14:26:25
/rabanales,0.0,3.25,airsense,1620398485000,509.0,27.01,30.23,atd-airsense007,0.0,2021-05-07 14:41:25
/rabanales,0.0,3.22,airsense,1620400497000,459.0,21.68,48.64,atd-airsense002,0.0,2021-05-07 15:14:57
/rabanales,0.0,3.32,airsense,1620401935000,479.0,22.02,36.36,atd-airsense006,0.0,2021-05-07 15:38:55
/rabanales,0.0,3.22,airsense,1620403197000,438.0,21.86,44.95,atd-airsense002,0.0,2021-05-07 15:59:57
/rabanales,0.0,3.23,airsense,1620405896000,445.0,23.95,29.17,atd-airsense002,0.0,2021-05-07 16:44:56
/rabanales,0.0,3.47,airsense,1620397058000,408.0,31.56,29.64,atd-airsense004,0.0,2021-05-07 14:17:38
/rabanales,0.0,3.25,airsense,1620404785000,439.0,27.25,25.51,atd-airsense007,0.0,2021-05-07 16:26:25
/rabanales,0.0,3.23,airsense,1620404996000,497.0,23.6,33.99,atd-airsense002,0.0,2021-05-07 16:29:56
/rabanales,0.0,3.42,airsense,1620416178000,466.0,24.09,35.4,atd-airsense003,0.0,2021-05-07 19:36:18
/rabanales,0.0,3.44,airsense,1620418657000,475.0,24.97,42.78,atd-airsense004,0.0,2021-05-07 20:17:37
/rabanales,0.0,3.33,airsense,1620419034000,494.0,22.83,38.09,atd-airsense006,0.0,2021-05-07 20:23:54
/rabanales,0.0,3.25,airsense,1620419367000,535.0,23.17,43.43,atd-airsense009,0.0,2021-05-07 20:29:27
/rabanales,0.0,3.33,airsense,1620422634000,489.0,22.34,44.79,atd-airsense006,0.0,2021-05-07 21:23:54
/rabanales,0.0,3.41,airsense,1620423378000,492.0,23.35,43.16,atd-airsense003,0.0,2021-05-07 21:36:18
/rabanales,0.0,3.23,airsense,1620421196000,566.0,21.85,56.42,atd-airsense002,0.0,2021-05-07 20:59:56
/rabanales,0.0,3.23,airsense,1620422996000,514.0,21.66,54.43,atd-airsense002,0.0,2021-05-07 21:29:56
/rabanales,0.0,3.25,airsense,1620420985000,724.0,25.7,36.3,atd-airsense007,0.0,2021-05-07 20:56:25
/rabanales,0.0,3.43,airsense,1620427657000,478.0,22.24,45.01,atd-airsense004,0.0,2021-05-07 22:47:37
/rabanales,0.0,3.32,airsense,1620430734000,511.0,21.69,47.73,atd-airsense006,0.0,2021-05-07 23:38:54
/rabanales,0.0,3.22,airsense,1620431996000,489.0,20.66,49.33,atd-airsense002,0.0,2021-05-07 23:59:56
/rabanales,0.0,3.24,airsense,1620433585000,552.0,24.59,41.68,atd-airsense007,0.0,2021-05-08 00:26:25
/rabanales,0.0,3.22,airsense,1620429296000,494.0,21.25,49.57,atd-airsense002,0.0,2021-05-07 23:14:56
/rabanales,0.0,3.32,airsense,1620433434000,502.0,21.49,47.4,atd-airsense006,0.0,2021-05-08 00:23:54
/rabanales,0.0,3.22,airsense,1620433796000,491.0,20.43,49.71,atd-airsense002,0.0,2021-05-08 00:29:56
/rabanales,0.0,3.23,airsense,1620434666000,494.0,20.87,49.71,atd-airsense009,0.0,2021-05-08 00:44:26
/rabanales,0.0,3.22,airsense,1620435596000,480.0,20.15,50.56,atd-airsense002,0.0,2021-05-08 00:59:56
/rabanales,0.0,3.21,airsense,1620443696000,503.0,18.46,55.95,atd-airsense002,0.0,2021-05-08 03:14:56
/rabanales,0.0,3.24,airsense,1620446185000,594.0,23.77,43.88,atd-airsense007,0.0,2021-05-08 03:56:25
/rabanales,0.0,3.24,airsense,1620447085000,581.0,23.73,43.96,atd-airsense007,0.0,2021-05-08 04:11:25
/rabanales,0.0,3.4,airsense,1620443857000,517.0,18.19,56.82,atd-airsense004,0.0,2021-05-08 03:17:37
